País,Área geográfica,Escolaridad (EH),Años,id_fuente,ids_notas,iso3,valor
México,Rural,0 a 5 años,2014,26,,MEX,58.8
México,Rural,10 a 12 años,2014,26,,MEX,72.9
México,Rural,13 años y más,2014,26,,MEX,84.4
México,Rural,6 a 9 años,2014,26,,MEX,63.5
México,Rural,Total,2014,26,,MEX,74.3
México,Urbana,0 a 5 años,2014,26,,MEX,68.8
México,Urbana,10 a 12 años,2014,26,,MEX,73.5
México,Urbana,13 años y más,2014,26,,MEX,67.8
México,Urbana,6 a 9 años,2014,26,,MEX,66.6
México,Urbana,Total,2014,26,,MEX,72
México,Nacional,0 a 5 años,2016,26,,MEX,58.2
México,Nacional,10 a 12 años,2016,26,,MEX,71.1
México,Nacional,13 años y más,2016,26,,MEX,72.9
México,Nacional,6 a 9 años,2016,26,,MEX,62.4
México,Nacional,Total,2016,26,,MEX,72.3
México,Rural,0 a 5 años,2016,26,,MEX,48.8
México,Rural,10 a 12 años,2016,26,,MEX,66
México,Rural,13 años y más,2016,26,,MEX,74.2
México,Rural,6 a 9 años,2016,26,,MEX,50.8
México,Rural,Total,2016,26,,MEX,58.5
México,Urbana,0 a 5 años,2016,26,,MEX,59.7
México,Urbana,10 a 12 años,2016,26,,MEX,70.9
México,Urbana,13 años y más,2016,26,,MEX,72.7
México,Urbana,6 a 9 años,2016,26,,MEX,63.9
México,Urbana,Total,2016,26,,MEX,72.1
México,Nacional,0 a 5 años,2018,26,,MEX,57.6
México,Nacional,10 a 12 años,2018,26,,MEX,67.9
México,Nacional,13 años y más,2018,26,,MEX,74.6
México,Nacional,6 a 9 años,2018,26,,MEX,61.5
México,Nacional,Total,2018,26,,MEX,71.7
México,Rural,0 a 5 años,2018,26,,MEX,44.5
México,Rural,10 a 12 años,2018,26,,MEX,59.9
México,Rural,13 años y más,2018,26,,MEX,88.1
México,Rural,6 a 9 años,2018,26,,MEX,52.2
México,Rural,Total,2018,26,,MEX,59.6
México,Urbana,0 a 5 años,2018,26,,MEX,62.3
México,Urbana,10 a 12 años,2018,26,,MEX,68.2
México,Urbana,13 años y más,2018,26,,MEX,74
México,Urbana,6 a 9 años,2018,26,,MEX,63
México,Urbana,Total,2018,26,,MEX,71.7
Nicaragua,Nacional,0 a 5 años,2001,26,,NIC,94.5
Nicaragua,Nacional,10 a 12 años,2001,26,,NIC,81.8
Nicaragua,Nacional,13 años y más,2001,26,,NIC,51.8
Nicaragua,Nacional,6 a 9 años,2001,26,,NIC,70.4
Nicaragua,Nacional,Total,2001,26,,NIC,81.4
Nicaragua,Rural,0 a 5 años,2001,26,,NIC,95.8
Nicaragua,Rural,10 a 12 años,2001,26,,NIC,88
Nicaragua,Rural,13 años y más,2001,26,,NIC,24.6
Nicaragua,Rural,6 a 9 años,2001,26,,NIC,96.8
Nicaragua,Rural,Total,2001,26,,NIC,95.3
Nicaragua,Urbana,0 a 5 años,2001,26,,NIC,83.4
Nicaragua,Urbana,10 a 12 años,2001,26,,NIC,79.7
Nicaragua,Urbana,13 años y más,2001,26,,NIC,51.9
Nicaragua,Urbana,6 a 9 años,2001,26,,NIC,64.2
Nicaragua,Urbana,Total,2001,26,,NIC,68.8
Nicaragua,Nacional,0 a 5 años,2005,26,,NIC,79.1
Nicaragua,Nacional,10 a 12 años,2005,26,,NIC,71.1
Nicaragua,Nacional,13 años y más,2005,26,,NIC,56.4
Nicaragua,Nacional,6 a 9 años,2005,26,,NIC,67.9
Nicaragua,Nacional,Total,2005,26,,NIC,77.7
Nicaragua,Rural,0 a 5 años,2005,26,,NIC,70.4
Nicaragua,Rural,10 a 12 años,2005,26,,NIC,71.9
Nicaragua,Rural,13 años y más,2005,26,,NIC,28.7
Nicaragua,Rural,6 a 9 años,2005,26,,NIC,78.1
Nicaragua,Rural,Total,2005,26,,NIC,72.4
Nicaragua,Urbana,0 a 5 años,2005,26,,NIC,81.4
Nicaragua,Urbana,10 a 12 años,2005,26,,NIC,70.4
Nicaragua,Urbana,13 años y más,2005,26,,NIC,58.7
Nicaragua,Urbana,6 a 9 años,2005,26,,NIC,64.2
Nicaragua,Urbana,Total,2005,26,,NIC,71
Nicaragua,Nacional,0 a 5 años,2009,26,,NIC,84.5
Nicaragua,Nacional,10 a 12 años,2009,26,,NIC,72.7
Nicaragua,Nacional,13 años y más,2009,26,,NIC,77.9
Nicaragua,Nacional,6 a 9 años,2009,26,,NIC,73.1
Nicaragua,Nacional,Total,2009,26,,NIC,85
Nicaragua,Rural,0 a 5 años,2009,26,,NIC,82.5
Nicaragua,Rural,10 a 12 años,2009,26,,NIC,84.7
Nicaragua,Rural,13 años y más,2009,26,,NIC,65.6
Nicaragua,Rural,6 a 9 años,2009,26,,NIC,64.3
Nicaragua,Rural,Total,2009,26,,NIC,81.4
Nicaragua,Urbana,0 a 5 años,2009,26,,NIC,80.2
Nicaragua,Urbana,10 a 12 años,2009,26,,NIC,70.5
Nicaragua,Urbana,13 años y más,2009,26,,NIC,79.1
Nicaragua,Urbana,6 a 9 años,2009,26,,NIC,75.9
Nicaragua,Urbana,Total,2009,26,,NIC,79.9
Nicaragua,Nacional,0 a 5 años,2014,26,,NIC,72
Nicaragua,Nacional,10 a 12 años,2014,26,,NIC,67.2
Nicaragua,Nacional,13 años y más,2014,26,,NIC,67.6
Nicaragua,Nacional,6 a 9 años,2014,26,,NIC,67.2
Nicaragua,Nacional,Total,2014,26,,NIC,79.7
Nicaragua,Rural,0 a 5 años,2014,26,,NIC,65.2
Nicaragua,Rural,10 a 12 años,2014,26,,NIC,73.5
Nicaragua,Rural,13 años y más,2014,26,,NIC,46.7
Nicaragua,Rural,6 a 9 años,2014,26,,NIC,69.3
Nicaragua,Rural,Total,2014,26,,NIC,71.2
Nicaragua,Urbana,0 a 5 años,2014,26,,NIC,67
Nicaragua,Urbana,10 a 12 años,2014,26,,NIC,65.5
Nicaragua,Urbana,13 años y más,2014,26,,NIC,68.9
Nicaragua,Urbana,6 a 9 años,2014,26,,NIC,63.1
Nicaragua,Urbana,Total,2014,26,,NIC,71.3
Panamá,Nacional,0 a 5 años,2000,26,,PAN,83.7
Panamá,Nacional,10 a 12 años,2000,26,,PAN,80.4
Panamá,Nacional,13 años y más,2000,26,,PAN,63.8
Panamá,Nacional,6 a 9 años,2000,26,,PAN,68.7
Panamá,Nacional,Total,2000,26,,PAN,90.9
Panamá,Rural,0 a 5 años,2000,26,,PAN,58.4
Panamá,Rural,10 a 12 años,2000,26,,PAN,76.5
Panamá,Rural,13 años y más,2000,26,,PAN,75.9
Panamá,Rural,6 a 9 años,2000,26,,PAN,64.6
Panamá,Rural,Total,2000,26,,PAN,92.1
Panamá,Urbana,0 a 5 años,2000,26,,PAN,91.3
Panamá,Urbana,10 a 12 años,2000,26,,PAN,80.3
Panamá,Urbana,13 años y más,2000,26,,PAN,63.3
Panamá,Urbana,6 a 9 años,2000,26,,PAN,65
Panamá,Urbana,Total,2000,26,,PAN,79.2
Panamá,Nacional,0 a 5 años,2001,26,,PAN,80.1
Panamá,Nacional,10 a 12 años,2001,26,,PAN,84.5
Panamá,Nacional,13 años y más,2001,26,,PAN,70.5
Panamá,Nacional,6 a 9 años,2001,26,,PAN,64
Panamá,Nacional,Total,2001,26,,PAN,98.6
Panamá,Rural,0 a 5 años,2001,26,,PAN,61.8
Panamá,Rural,10 a 12 años,2001,26,,PAN,89.1
Panamá,Rural,13 años y más,2001,26,,PAN,86.2
Panamá,Rural,6 a 9 años,2001,26,,PAN,64.3
Panamá,Rural,Total,2001,26,,PAN,101.3
Panamá,Urbana,0 a 5 años,2001,26,,PAN,65.6
Panamá,Urbana,10 a 12 años,2001,26,,PAN,82
Panamá,Urbana,13 años y más,2001,26,,PAN,69.8
Panamá,Urbana,6 a 9 años,2001,26,,PAN,58
Panamá,Urbana,Total,2001,26,,PAN,83.2
Panamá,Nacional,0 a 5 años,2002,26,,PAN,68.6
Panamá,Nacional,10 a 12 años,2002,26,,PAN,81.9
Panamá,Nacional,13 años y más,2002,26,,PAN,67.8
Panamá,Nacional,6 a 9 años,2002,26,,PAN,60.8
Panamá,Nacional,Total,2002,26,,PAN,94.6
Panamá,Rural,0 a 5 años,2002,26,,PAN,61.7
Panamá,Rural,10 a 12 años,2002,26,,PAN,70.7
Panamá,Rural,13 años y más,2002,26,,PAN,69.1
Panamá,Rural,6 a 9 años,2002,26,,PAN,60.4
Panamá,Rural,Total,2002,26,,PAN,94.1
Panamá,Urbana,0 a 5 años,2002,26,,PAN,55.7
Panamá,Urbana,10 a 12 años,2002,26,,PAN,82.2
Panamá,Urbana,13 años y más,2002,26,,PAN,68.3
Panamá,Urbana,6 a 9 años,2002,26,,PAN,54.6
Panamá,Urbana,Total,2002,26,,PAN,80.9
Panamá,Nacional,0 a 5 años,2003,26,,PAN,65.4
Panamá,Nacional,10 a 12 años,2003,26,,PAN,78.1
Panamá,Nacional,13 años y más,2003,26,,PAN,66.4
Panamá,Nacional,6 a 9 años,2003,26,,PAN,60.2
Panamá,Nacional,Total,2003,26,,PAN,91.4
Panamá,Rural,0 a 5 años,2003,26,,PAN,65.1
Panamá,Rural,10 a 12 años,2003,26,,PAN,74
Panamá,Rural,13 años y más,2003,26,,PAN,79.4
Panamá,Rural,6 a 9 años,2003,26,,PAN,56.8
Panamá,Rural,Total,2003,26,,PAN,92
Panamá,Urbana,0 a 5 años,2003,26,,PAN,49.7
Panamá,Urbana,10 a 12 años,2003,26,,PAN,77.5
Panamá,Urbana,13 años y más,2003,26,,PAN,66
Panamá,Urbana,6 a 9 años,2003,26,,PAN,55.1
Panamá,Urbana,Total,2003,26,,PAN,79.2
Panamá,Nacional,0 a 5 años,2004,26,,PAN,50.4
Panamá,Nacional,10 a 12 años,2004,26,,PAN,72.1
Panamá,Nacional,13 años y más,2004,26,,PAN,67.6
Panamá,Nacional,6 a 9 años,2004,26,,PAN,58.4
Panamá,Nacional,Total,2004,26,,PAN,87.9
Panamá,Rural,0 a 5 años,2004,26,,PAN,42.3
Panamá,Rural,10 a 12 años,2004,26,,PAN,75.3
Panamá,Rural,13 años y más,2004,26,,PAN,84.3
Panamá,Rural,6 a 9 años,2004,26,,PAN,53.4
Panamá,Rural,Total,2004,26,,PAN,85.9
Panamá,Urbana,0 a 5 años,2004,26,,PAN,50.1
Panamá,Urbana,10 a 12 años,2004,26,,PAN,70.3
Panamá,Urbana,13 años y más,2004,26,,PAN,66.5
Panamá,Urbana,6 a 9 años,2004,26,,PAN,54.8
Panamá,Urbana,Total,2004,26,,PAN,77.9
Panamá,Nacional,0 a 5 años,2005,26,,PAN,55.6
Panamá,Nacional,10 a 12 años,2005,26,,PAN,76.4
Panamá,Nacional,13 años y más,2005,26,,PAN,69.9
Panamá,Nacional,6 a 9 años,2005,26,,PAN,62.7
Panamá,Nacional,Total,2005,26,,PAN,89.4
Panamá,Rural,0 a 5 años,2005,26,,PAN,37.3
Panamá,Rural,10 a 12 años,2005,26,,PAN,77.8
Panamá,Rural,13 años y más,2005,26,,PAN,78.8
Panamá,Rural,6 a 9 años,2005,26,,PAN,57.4
Panamá,Rural,Total,2005,26,,PAN,84.9
Panamá,Urbana,0 a 5 años,2005,26,,PAN,63.1
Panamá,Urbana,10 a 12 años,2005,26,,PAN,74.2
Panamá,Urbana,13 años y más,2005,26,,PAN,69.5
Panamá,Urbana,6 a 9 años,2005,26,,PAN,58.7
Panamá,Urbana,Total,2005,26,,PAN,79.6
Panamá,Nacional,0 a 5 años,2006,26,,PAN,48.8
Panamá,Nacional,10 a 12 años,2006,26,,PAN,78.6
Panamá,Nacional,13 años y más,2006,26,,PAN,71.7
Panamá,Nacional,6 a 9 años,2006,26,,PAN,54.8
Panamá,Nacional,Total,2006,26,,PAN,89.4
Panamá,Rural,0 a 5 años,2006,26,,PAN,35.8
Panamá,Rural,10 a 12 años,2006,26,,PAN,78.9
Panamá,Rural,13 años y más,2006,26,,PAN,93.3
Panamá,Rural,6 a 9 años,2006,26,,PAN,47.9
Panamá,Rural,Total,2006,26,,PAN,83.8
Panamá,Urbana,0 a 5 años,2006,26,,PAN,51.7
Panamá,Urbana,10 a 12 años,2006,26,,PAN,76.7
Panamá,Urbana,13 años y más,2006,26,,PAN,69.9
Panamá,Urbana,6 a 9 años,2006,26,,PAN,52
Panamá,Urbana,Total,2006,26,,PAN,80.3
Panamá,Nacional,0 a 5 años,2007,26,,PAN,52.1
Panamá,Nacional,10 a 12 años,2007,26,,PAN,75.5
Panamá,Nacional,13 años y más,2007,26,,PAN,72.7
Panamá,Nacional,6 a 9 años,2007,26,,PAN,56.1
Panamá,Nacional,Total,2007,26,,PAN,89.5
Panamá,Rural,0 a 5 años,2007,26,,PAN,42.4
Panamá,Rural,10 a 12 años,2007,26,,PAN,78.8
Panamá,Rural,13 años y más,2007,26,,PAN,82.8
Panamá,Rural,6 a 9 años,2007,26,,PAN,47.6
Panamá,Rural,Total,2007,26,,PAN,84.3
Panamá,Urbana,0 a 5 años,2007,26,,PAN,49.6
Panamá,Urbana,10 a 12 años,2007,26,,PAN,73.2
Panamá,Urbana,13 años y más,2007,26,,PAN,71.7
Panamá,Urbana,6 a 9 años,2007,26,,PAN,53.7
Panamá,Urbana,Total,2007,26,,PAN,80.6
Panamá,Nacional,0 a 5 años,2008,26,,PAN,58.3
Panamá,Nacional,10 a 12 años,2008,26,,PAN,75.4
Panamá,Nacional,13 años y más,2008,26,,PAN,68.6
Panamá,Nacional,6 a 9 años,2008,26,,PAN,59.1
Panamá,Nacional,Total,2008,26,,PAN,87.9
Panamá,Rural,0 a 5 años,2008,26,,PAN,48
Panamá,Rural,10 a 12 años,2008,26,,PAN,76.2
Panamá,Rural,13 años y más,2008,26,,PAN,73.8
Panamá,Rural,6 a 9 años,2008,26,,PAN,52.2
Panamá,Rural,Total,2008,26,,PAN,86.5
Panamá,Urbana,0 a 5 años,2008,26,,PAN,54.9
Panamá,Urbana,10 a 12 años,2008,26,,PAN,73.8
Panamá,Urbana,13 años y más,2008,26,,PAN,68
Panamá,Urbana,6 a 9 años,2008,26,,PAN,55.6
Panamá,Urbana,Total,2008,26,,PAN,79
Panamá,Nacional,0 a 5 años,2009,26,,PAN,57.8
Panamá,Nacional,10 a 12 años,2009,26,,PAN,78.3
Panamá,Nacional,13 años y más,2009,26,,PAN,71.6
Panamá,Nacional,6 a 9 años,2009,26,,PAN,59
Panamá,Nacional,Total,2009,26,,PAN,88.9
Panamá,Rural,0 a 5 años,2009,26,,PAN,41.7
Panamá,Rural,10 a 12 años,2009,26,,PAN,73.2
Panamá,Rural,13 años y más,2009,26,,PAN,85.8
Panamá,Rural,6 a 9 años,2009,26,,PAN,53.5
Panamá,Rural,Total,2009,26,,PAN,80.1
Panamá,Urbana,0 a 5 años,2009,26,,PAN,70
Panamá,Urbana,10 a 12 años,2009,26,,PAN,77.7
Panamá,Urbana,13 años y más,2009,26,,PAN,70.3
Panamá,Urbana,6 a 9 años,2009,26,,PAN,55.9
Panamá,Urbana,Total,2009,26,,PAN,81.5
Panamá,Nacional,0 a 5 años,2011,26,,PAN,55.3
Panamá,Nacional,10 a 12 años,2011,26,,PAN,74.7
Panamá,Nacional,13 años y más,2011,26,,PAN,71.6
Panamá,Nacional,6 a 9 años,2011,26,,PAN,64.5
Panamá,Nacional,Total,2011,26,,PAN,93.6
Panamá,Rural,0 a 5 años,2011,26,,PAN,47.5
Panamá,Rural,10 a 12 años,2011,26,,PAN,67.4
Panamá,Rural,13 años y más,2011,26,,PAN,92.3
Panamá,Rural,6 a 9 años,2011,26,,PAN,61.8
Panamá,Rural,Total,2011,26,,PAN,91.1
Panamá,Urbana,0 a 5 años,2011,26,,PAN,53.7
Panamá,Urbana,10 a 12 años,2011,26,,PAN,74.5
Panamá,Urbana,13 años y más,2011,26,,PAN,70.1
Panamá,Urbana,6 a 9 años,2011,26,,PAN,59.6
Panamá,Urbana,Total,2011,26,,PAN,83.8
Panamá,Nacional,0 a 5 años,2013,26,,PAN,54.1
Panamá,Nacional,10 a 12 años,2013,26,,PAN,70.2
Panamá,Nacional,13 años y más,2013,26,,PAN,69.4
Panamá,Nacional,6 a 9 años,2013,26,,PAN,61.7
Panamá,Nacional,Total,2013,26,,PAN,87.6
Panamá,Rural,0 a 5 años,2013,26,,PAN,44.6
Panamá,Rural,10 a 12 años,2013,26,,PAN,67.5
Panamá,Rural,13 años y más,2013,26,,PAN,79.7
Panamá,Rural,6 a 9 años,2013,26,,PAN,56.1
Panamá,Rural,Total,2013,26,,PAN,85.4
Panamá,Urbana,0 a 5 años,2013,26,,PAN,56.2
Panamá,Urbana,10 a 12 años,2013,26,,PAN,69.1
Panamá,Urbana,13 años y más,2013,26,,PAN,68.9
Panamá,Urbana,6 a 9 años,2013,26,,PAN,59.7
Panamá,Urbana,Total,2013,26,,PAN,80.1
Panamá,Nacional,0 a 5 años,2014,26,,PAN,58.5
Panamá,Nacional,10 a 12 años,2014,26,,PAN,70.9
Panamá,Nacional,13 años y más,2014,26,,PAN,75.1
Panamá,Nacional,6 a 9 años,2014,26,,PAN,63.1
Panamá,Nacional,Total,2014,26,,PAN,89.5
Panamá,Rural,0 a 5 años,2014,26,,PAN,42.9
Panamá,Rural,10 a 12 años,2014,26,,PAN,67.7
Panamá,Rural,13 años y más,2014,26,,PAN,87.4
Panamá,Rural,6 a 9 años,2014,26,,PAN,52.5
Panamá,Rural,Total,2014,26,,PAN,82.6
Panamá,Urbana,0 a 5 años,2014,26,,PAN,64.6
Panamá,Urbana,10 a 12 años,2014,26,,PAN,70.3
Panamá,Urbana,13 años y más,2014,26,,PAN,74.8
Panamá,Urbana,6 a 9 años,2014,26,,PAN,61.4
Panamá,Urbana,Total,2014,26,,PAN,83
Panamá,Nacional,0 a 5 años,2015,26,,PAN,56.2
Panamá,Nacional,10 a 12 años,2015,26,,PAN,71.5
Panamá,Nacional,13 años y más,2015,26,,PAN,70.5
Panamá,Nacional,6 a 9 años,2015,26,,PAN,62
Panamá,Nacional,Total,2015,26,,PAN,88
Panamá,Rural,0 a 5 años,2015,26,,PAN,45.2
Panamá,Rural,10 a 12 años,2015,26,,PAN,75.7
Panamá,Rural,13 años y más,2015,26,,PAN,87.7
Panamá,Rural,6 a 9 años,2015,26,,PAN,52.3
Panamá,Rural,Total,2015,26,,PAN,84.3
Panamá,Urbana,0 a 5 años,2015,26,,PAN,61.5
Panamá,Urbana,10 a 12 años,2015,26,,PAN,69.9
Panamá,Urbana,13 años y más,2015,26,,PAN,69.4
Panamá,Urbana,6 a 9 años,2015,26,,PAN,61.5
Panamá,Urbana,Total,2015,26,,PAN,81.5
Panamá,Nacional,0 a 5 años,2016,26,,PAN,47.4
Panamá,Nacional,10 a 12 años,2016,26,,PAN,71.5
Panamá,Nacional,13 años y más,2016,26,,PAN,75.9
Panamá,Nacional,6 a 9 años,2016,26,,PAN,63.6
Panamá,Nacional,Total,2016,26,,PAN,89.9
Panamá,Rural,0 a 5 años,2016,26,,PAN,38.1
Panamá,Rural,10 a 12 años,2016,26,,PAN,76.3
Panamá,Rural,13 años y más,2016,26,,PAN,90.9
Panamá,Rural,6 a 9 años,2016,26,,PAN,52.1
Panamá,Rural,Total,2016,26,,PAN,87.8
Panamá,Urbana,0 a 5 años,2016,26,,PAN,49
Panamá,Urbana,10 a 12 años,2016,26,,PAN,69.6
Panamá,Urbana,13 años y más,2016,26,,PAN,75.5
Panamá,Urbana,6 a 9 años,2016,26,,PAN,63.3
Panamá,Urbana,Total,2016,26,,PAN,83.6
Panamá,Nacional,0 a 5 años,2017,26,,PAN,49.6
Panamá,Nacional,10 a 12 años,2017,26,,PAN,76.3
Panamá,Nacional,13 años y más,2017,26,,PAN,80.2
Panamá,Nacional,6 a 9 años,2017,26,,PAN,67
Panamá,Nacional,Total,2017,26,,PAN,95.8
Panamá,Rural,0 a 5 años,2017,26,,PAN,45.6
Panamá,Rural,10 a 12 años,2017,26,,PAN,70.5
Panamá,Rural,13 años y más,2017,26,,PAN,100.7
Panamá,Rural,6 a 9 años,2017,26,,PAN,58.8
Panamá,Rural,Total,2017,26,,PAN,89.7
Panamá,Urbana,0 a 5 años,2017,26,,PAN,49
Panamá,Urbana,10 a 12 años,2017,26,,PAN,76.5
Panamá,Urbana,13 años y más,2017,26,,PAN,79.2
Panamá,Urbana,6 a 9 años,2017,26,,PAN,67.1
Panamá,Urbana,Total,2017,26,,PAN,91
Panamá,Nacional,0 a 5 años,2018,26,,PAN,49.6
Panamá,Nacional,10 a 12 años,2018,26,,PAN,73.4
Panamá,Nacional,13 años y más,2018,26,,PAN,77.4
Panamá,Nacional,6 a 9 años,2018,26,,PAN,57.9
Panamá,Nacional,Total,2018,26,,PAN,90.2
Panamá,Rural,0 a 5 años,2018,26,,PAN,44.6
Panamá,Rural,10 a 12 años,2018,26,,PAN,69.7
Panamá,Rural,13 años y más,2018,26,,PAN,84.6
Panamá,Rural,6 a 9 años,2018,26,,PAN,53
Panamá,Rural,Total,2018,26,,PAN,81.9
Panamá,Urbana,0 a 5 años,2018,26,,PAN,48.2
Panamá,Urbana,10 a 12 años,2018,26,,PAN,72.8
Panamá,Urbana,13 años y más,2018,26,,PAN,77.1
Panamá,Urbana,6 a 9 años,2018,26,,PAN,57.7
Panamá,Urbana,Total,2018,26,,PAN,86
Paraguay,Nacional,0 a 5 años,2001,26,"9569,9572",PRY,64.3
Paraguay,Nacional,10 a 12 años,2001,26,"9569,9572",PRY,60.8
Paraguay,Nacional,13 años y más,2001,26,"9569,9572",PRY,64.7
Paraguay,Nacional,6 a 9 años,2001,26,"9569,9572",PRY,64.4
Paraguay,Nacional,Total,2001,26,"9569,9572",PRY,71
Paraguay,Rural,0 a 5 años,2001,26,"9569,9572",PRY,63.9
Paraguay,Rural,10 a 12 años,2001,26,"9569,9572",PRY,36.2
Paraguay,Rural,13 años y más,2001,26,"9569,9572",PRY,78.3
Paraguay,Rural,6 a 9 años,2001,26,"9569,9572",PRY,50.5
Paraguay,Rural,Total,2001,26,"9569,9572",PRY,58.4
Paraguay,Urbana,0 a 5 años,2001,26,"9569,9572",PRY,57
Paraguay,Urbana,10 a 12 años,2001,26,"9572,9569",PRY,63.6
Paraguay,Urbana,13 años y más,2001,26,"9569,9572",PRY,63.6
Paraguay,Urbana,6 a 9 años,2001,26,"9569,9572",PRY,68.3
Paraguay,Urbana,Total,2001,26,"9569,9572",PRY,67.3
Paraguay,Nacional,0 a 5 años,2002,26,"6202,9572",PRY,34.5
Paraguay,Nacional,10 a 12 años,2002,26,"6202,9572",PRY,67.3
Paraguay,Nacional,13 años y más,2002,26,"6202,9572",PRY,51.2
Paraguay,Nacional,6 a 9 años,2002,26,"6202,9572",PRY,58.8
Paraguay,Nacional,Total,2002,26,"6202,9572",PRY,56.9
Paraguay,Rural,0 a 5 años,2002,26,"6202,9572",PRY,24
Paraguay,Rural,10 a 12 años,2002,26,"6202,9572",PRY,60.8
Paraguay,Rural,13 años y más,2002,26,"6202,9572",PRY,86.4
Paraguay,Rural,6 a 9 años,2002,26,"6202,9572",PRY,52.3
Paraguay,Rural,Total,2002,26,"6202,9572",PRY,38.2
Paraguay,Urbana,0 a 5 años,2002,26,"6202,9572",PRY,61.3
Paraguay,Urbana,10 a 12 años,2002,26,"6202,9572",PRY,66.1
Paraguay,Urbana,13 años y más,2002,26,"6202,9572",PRY,49.7
Paraguay,Urbana,6 a 9 años,2002,26,"6202,9572",PRY,60.7
Paraguay,Urbana,Total,2002,26,"6202,9572",PRY,62.6
Paraguay,Nacional,0 a 5 años,2003,26,"6205,9572",PRY,57.8
Paraguay,Nacional,10 a 12 años,2003,26,"6205,9572",PRY,58.4
Paraguay,Nacional,13 años y más,2003,26,"6205,9572",PRY,57.7
Paraguay,Nacional,6 a 9 años,2003,26,"6205,9572",PRY,70.2
Paraguay,Nacional,Total,2003,26,"6205,9572",PRY,67.4
Paraguay,Rural,0 a 5 años,2003,26,"6205,9572",PRY,56.7
Paraguay,Rural,10 a 12 años,2003,26,"6205,9572",PRY,44.2
Paraguay,Rural,13 años y más,2003,26,"6205,9572",PRY,40.5
Paraguay,Rural,6 a 9 años,2003,26,"6205,9572",PRY,72.4
Paraguay,Rural,Total,2003,26,"6205,9572",PRY,61.2
Paraguay,Urbana,0 a 5 años,2003,26,"6205,9572",PRY,62.4
Paraguay,Urbana,10 a 12 años,2003,26,"6205,9572",PRY,60.5
Paraguay,Urbana,13 años y más,2003,26,"6205,9572",PRY,59.9
Paraguay,Urbana,6 a 9 años,2003,26,"6205,9572",PRY,69.3
Paraguay,Urbana,Total,2003,26,"6205,9572",PRY,66
Paraguay,Nacional,0 a 5 años,2004,26,"9571,9572",PRY,52.9
Paraguay,Nacional,10 a 12 años,2004,26,"9571,9572",PRY,68.8
Paraguay,Nacional,13 años y más,2004,26,"9571,9572",PRY,55
Paraguay,Nacional,6 a 9 años,2004,26,"9571,9572",PRY,67.6
Paraguay,Nacional,Total,2004,26,"9571,9572",PRY,65.2
Paraguay,Rural,0 a 5 años,2004,26,"9571,9572",PRY,55.6
Paraguay,Rural,10 a 12 años,2004,26,"9571,9572",PRY,42.8
Paraguay,Rural,13 años y más,2004,26,"9571,9572",PRY,44.5
Paraguay,Rural,6 a 9 años,2004,26,"9571,9572",PRY,65.8
Paraguay,Rural,Total,2004,26,"9571,9572",PRY,57.4
Paraguay,Urbana,0 a 5 años,2004,26,"9571,9572",PRY,48.5
Paraguay,Urbana,10 a 12 años,2004,26,"9571,9572",PRY,74.5
Paraguay,Urbana,13 años y más,2004,26,"9571,9572",PRY,55.7
Paraguay,Urbana,6 a 9 años,2004,26,"9571,9572",PRY,67.3
Paraguay,Urbana,Total,2004,26,"9571,9572",PRY,65.7
Paraguay,Nacional,0 a 5 años,2005,26,337,PRY,69
Paraguay,Nacional,10 a 12 años,2005,26,337,PRY,52.8
Paraguay,Nacional,13 años y más,2005,26,337,PRY,60.3
Paraguay,Nacional,6 a 9 años,2005,26,337,PRY,62.2
Paraguay,Nacional,Total,2005,26,337,PRY,66
Paraguay,Rural,0 a 5 años,2005,26,337,PRY,69.6
Paraguay,Rural,10 a 12 años,2005,26,337,PRY,69.9
Paraguay,Rural,13 años y más,2005,26,337,PRY,74.8
Paraguay,Rural,6 a 9 años,2005,26,337,PRY,63.3
Paraguay,Rural,Total,2005,26,337,PRY,70.5
Paraguay,Urbana,0 a 5 años,2005,26,337,PRY,71.1
Paraguay,Urbana,10 a 12 años,2005,26,337,PRY,49.9
Paraguay,Urbana,13 años y más,2005,26,337,PRY,57.9
Paraguay,Urbana,6 a 9 años,2005,26,337,PRY,60.7
Paraguay,Urbana,Total,2005,26,337,PRY,60.3
Paraguay,Nacional,0 a 5 años,2006,26,,PRY,61.5
Paraguay,Nacional,10 a 12 años,2006,26,,PRY,69.7
Paraguay,Nacional,13 años y más,2006,26,,PRY,62.3
Paraguay,Nacional,6 a 9 años,2006,26,,PRY,57.5
Paraguay,Nacional,Total,2006,26,,PRY,67.3
Paraguay,Rural,0 a 5 años,2006,26,,PRY,59
Paraguay,Rural,10 a 12 años,2006,26,,PRY,60
Paraguay,Rural,13 años y más,2006,26,,PRY,79.8
Paraguay,Rural,6 a 9 años,2006,26,,PRY,48
Paraguay,Rural,Total,2006,26,,PRY,56.4
Paraguay,Urbana,0 a 5 años,2006,26,,PRY,62.2
Paraguay,Urbana,10 a 12 años,2006,26,,PRY,69.1
Paraguay,Urbana,13 años y más,2006,26,,PRY,60.2
Paraguay,Urbana,6 a 9 años,2006,26,,PRY,62.7
Paraguay,Urbana,Total,2006,26,,PRY,67.6
Paraguay,Nacional,0 a 5 años,2007,26,,PRY,40.9
Paraguay,Nacional,10 a 12 años,2007,26,,PRY,72.3
Paraguay,Nacional,13 años y más,2007,26,,PRY,61.7
